Station_Name,Country,Province,City,Cnty,Station_Id_C,Station_Id_d,Lat,Lon,Alti
星子,中国,江西省,九江市,庐山市,58514,58514,29.4469,116.0342,37.1
新余,中国,江西省,新余市,渝水区,57796,57796,27.8319,114.8847,189.3
分宜,中国,江西省,新余市,分宜县,57792,57792,27.8169,114.6842,93.7
余江,中国,江西省,鹰潭市,余江县,58616,58616,28.2,116.8119,42.5
贵溪,中国,江西省,鹰潭市,贵溪市,58626,58626,28.3111,117.2464,60.8
南康,中国,江西省,赣州市,南康区,57992,57992,25.6606,114.7383,127
赣州,中国,江西省,赣州市,赣县区,57993,57993,25.8706,115.0142,137.6
信丰,中国,江西省,赣州市,信丰县,57995,57995,25.3469,114.8661,204.4
大余,中国,江西省,赣州市,大余县,57994,57994,25.4019,114.3633,215.6
上犹,中国,江西省,赣州市,上犹县,57991,57991,25.7972,114.5408,137.5
崇义,中国,江西省,赣州市,崇义县,57990,57990,25.6933,114.3092,280
安远,中国,江西省,赣州市,安远县,58907,58907,25.1336,115.3758,304.6
龙南,中国,江西省,赣州市,龙南县,59092,59092,24.87,114.8064,250.2
定南,中国,江西省,赣州市,定南县,59093,59093,24.7758,115.0344,254.3
全南,中国,江西省,赣州市,全南县,59091,59091,24.7461,114.5158,277.1
宁都,中国,江西省,赣州市,宁都县,58806,58806,26.4769,116.0106,206.8
于都,中国,江西省,赣州市,于都县,58905,58905,25.9614,115.4075,127.6
兴国,中国,江西省,赣州市,兴国县,58804,58804,26.2914,115.3475,184
会昌,中国,江西省,赣州市,会昌县,58906,58906,25.5608,115.7964,193.1
宜春,中国,江西省,赣州市,寻乌县,57793,57793,27.7911,114.3694,130.4
寻乌,中国,江西省,赣州市,寻乌县,59102,59102,24.9503,115.6422,303.6
石城,中国,江西省,赣州市,石城县,58814,58814,26.3533,116.3472,280.2
瑞金,中国,江西省,赣州市,瑞金市,58903,58903,25.9236,116.0142,289.8
吉安县,中国,江西省,吉安市,吉安县,57799,57799,27.0433,114.9139,71.1
吉水,中国,江西省,吉安市,吉水县,58707,58707,27.2083,115.1339,65.1
峡江,中国,江西省,吉安市,峡江县,58704,58704,27.5803,115.3503,101.9
新干,中国,江西省,吉安市,新干县,58701,58701,27.7489,115.3919,44.8
永丰,中国,江西省,吉安市,永丰县,58705,58705,27.335,115.4194,85.7
鹰潭,中国,江西省,吉安市,泰和县,58627,58627,28.3089,117.0567,55.7
遂川,中国,江西省,吉安市,遂川县,57896,57896,26.33,114.5189,126.4
万安,中国,江西省,吉安市,万安县,57895,57895,26.4672,114.7842,101.7
安福,中国,江西省,吉安市,安福县,57798,57798,27.3903,114.5944,85.9
永新,中国,江西省,吉安市,永新县,57891,57891,26.9444,114.2494,150.3
夏坪,中国,江西省,吉安市,井冈山市,57883,57883,26.7514,114.2881,256.1
井冈山,中国,江西省,吉安市,井冈山市,57894,57894,26.5661,114.1619,839.1
奉新,中国,江西省,宜春市,奉新县,58601,58601,28.7219,115.3575,80.4
万载,中国,江西省,宜春市,万载县,57698,57698,28.1081,114.4297,124.6
上高,中国,江西省,宜春市,上高县,57699,57699,28.2414,114.9608,93.4
宜丰,中国,江西省,宜春市,宜丰县,57696,57696,28.3864,114.7692,90.4
靖安,中国,江西省,宜春市,靖安县,58600,58600,28.855,115.3653,80.7
铜鼓,中国,江西省,宜春市,铜鼓县,57694,57694,28.525,114.3636,259.4
丰城,中国,江西省,宜春市,丰城市,58609,58609,28.21,115.8117,25.2
樟树,中国,江西省,宜春市,樟树市,58608,58608,27.9864,115.5503,66.3
高安,中国,江西省,宜春市,高安市,58605,58605,28.4219,115.3675,45.6
修水,中国,江西省,抚州市,临川区,57598,57598,29.03,114.5753,146.8
东乡,中国,江西省,抚州市,东乡区,58618,58618,28.2689,116.6069,84.7
南城,中国,江西省,抚州市,南城县,58715,58715,27.5767,116.6383,81
黎川,中国,江西省,抚州市,黎川县,58719,58719,27.2983,116.9097,129.4
南丰,中国,江西省,抚州市,南丰县,58718,58718,27.2031,116.5625,128.7
崇仁,中国,江西省,抚州市,崇仁县,58710,58710,27.7406,116.0236,88.1
乐安,中国,江西省,抚州市,乐安县,58706,58706,27.4228,115.8311,181.6
宜黄,中国,江西省,抚州市,宜黄县,58714,58714,27.5514,116.2342,117.4
金溪,中国,江西省,抚州市,金溪县,58712,58712,27.9092,116.7842,129.3
资溪,中国,江西省,抚州市,资溪县,58713,58713,27.7092,117.0694,225.1
广昌,中国,江西省,抚州市,广昌县,58813,58813,26.8344,116.3061,166.3
上饶,中国,江西省,上饶市,市辖区,58637,58637,28.4428,117.9767,118.5
广丰,中国,江西省,上饶市,广丰区,58635,58635,28.445,118.1931,150
上饶县,中国,江西省,上饶市,上饶县,58623,58623,28.4614,117.9036,121.3
玉山,中国,江西省,上饶市,玉山县,58634,58634,28.6811,118.2497,116.3
铅山,中国,江西省,上饶市,铅山县,58629,58629,28.2894,117.7061,101.8
横峰,中国,江西省,上饶市,横峰县,58625,58625,28.3942,117.5994,103
弋阳,中国,江西省,上饶市,弋阳县,58624,58624,28.3903,117.445,66.2
余干,中国,江西省,上饶市,余干县,58612,58612,28.6878,116.6792,18.4
波阳,中国,江西省,上饶市,鄱阳县,58519,58519,28.9986,116.6669,38.5
万年,中国,江西省,上饶市,万年县,58615,58615,28.6853,117.0678,56
婺源,中国,江西省,上饶市,婺源县,58529,58529,29.2772,117.8564,166.9
德兴,中国,江西省,上饶市,德兴市,58622,58622,28.9472,117.5692,79.5
济南,中国,山东省,济南市,市中区,54823,54823,36.6019,117.0081,170.3
长清,中国,山东省,济南市,长清区,54816,54816,36.5167,116.8,98.9
章丘,中国,山东省,济南市,章丘区,54727,54727,36.65,117.5167,263
平阴,中国,山东省,济南市,平阴县,54818,54818,36.25,116.4167,79.9
济阳,中国,山东省,济南市,济阳县,54821,54821,37,117.2,20.4
商河,中国,山东省,济南市,商河县,54724,54724,37.3167,117.1333,14.8
青岛,中国,山东省,青岛市,市南区,54857,54857,36.0667,120.3333,76
黄岛,中国,山东省,青岛市,黄岛区,54943,54943,35.8333,120.0333,5.7
崂山,中国,山东省,青岛市,李沧区,54853,54853,36.1333,120.5167,54
即墨,中国,山东省,青岛市,即墨区,54855,54855,36.4,120.3833,47.8
胶州,中国,山东省,青岛市,胶州市,54849,54849,36.2167,120.0333,84.4
平度,中国,山东省,青岛市,平度市,54842,54842,36.7833,120,62.2
莱西,中国,山东省,青岛市,莱西市,54851,54851,36.9,120.5667,76.9
淄川,中国,山东省,淄博市,淄川区,54824,54824,36.6333,117.95,95
淄博,中国,山东省,淄博市,张店区,54830,54830,36.8167,117.9333,34.4
博山,中国,山东省,淄博市,博山区,54825,54825,36.5167,117.85,189.7
临淄,中国,山东省,淄博市,临淄区,54834,54834,36.8667,118.2833,46.3
周村,中国,山东省,淄博市,周村区,54829,54829,36.7667,117.8667,85.7
桓台,中国,山东省,淄博市,桓台县,54833,54833,36.9667,118.0833,15.1
高青,中国,山东省,淄博市,高青县,54729,54729,37.1667,117.8667,11.5
沂源,中国,山东省,淄博市,沂源县,54836,54836,36.1833,118.1667,305.1
枣庄,中国,山东省,枣庄市,市中区,58024,58024,34.8667,117.5833,77.7
薛城,中国,山东省,枣庄市,薛城区,58021,58021,34.7833,117.2833,80.5
峄城,中国,山东省,枣庄市,峄城区,58022,58022,34.7667,117.4833,83.4
台儿庄,中国,山东省,枣庄市,台儿庄区,58025,58025,34.6,117.7167,29.3
滕州,中国,山东省,枣庄市,滕州市,54927,54927,35.1,117.2,74.9
东营,中国,山东省,东营市,东营区,54736,54736,37.4333,118.6667,6
垦利,中国,山东省,东营市,垦利区,54744,54744,37.5833,118.55,8.5
福山,中国,山东省,烟台市,福山区,54764,54764,37.4833,121.2333,53.9
烟台,中国,山东省,烟台市,莱山区,54765,54765,37.4833,121.4333,82
长岛,中国,山东省,烟台市,长岛县,54751,54751,37.9392,120.7256,39.7
龙口,中国,山东省,烟台市,龙口市,54753,54753,37.6333,120.3333,4.8
莱阳,中国,山东省,烟台市,莱阳市,54852,54852,36.9667,120.7167,41.6
莱州,中国,山东省,烟台市,莱州市,54749,54749,37.1833,119.95,48.4
蓬莱,中国,山东省,烟台市,蓬莱市,54752,54752,37.8,120.7667,60.7
招远,中国,山东省,烟台市,招远市,54755,54755,37.3283,120.3869,117.8
栖霞,中国,山东省,烟台市,栖霞市,54759,54759,37.3247,120.8519,205.5
海阳,中国,山东省,烟台市,海阳市,54863,54863,36.775,121.1783,40.9
潍坊,中国,山东省,潍坊市,寒亭区,54843,54843,36.75,119.2,22.2
临朐,中国,山东省,潍坊市,临朐县,54835,54835,36.4733,118.5606,149.5
昌乐,中国,山东省,潍坊市,昌乐县,54837,54837,36.6797,118.8361,78.8
青州,中国,山东省,潍坊市,青州市,54831,54831,36.65,118.5,102.5
诸城,中国,山东省,潍坊市,诸城市,54848,54848,35.9633,119.4847,109
寿光,中国,山东省,潍坊市,寿光市,54832,54832,36.8631,118.7953,23.4
安丘,中国,山东省,潍坊市,安丘市,54844,54844,36.4167,119.1833,62.7
高密,中国,山东省,潍坊市,高密市,54846,54846,36.3853,119.7361,51.5
昌邑,中国,山东省,潍坊市,昌邑市,54841,54841,36.8617,119.4181,23.5
济宁,中国,山东省,济宁市,任城区,54915,54915,35.4411,116.6014,33.3
兖州,中国,山东省,济宁市,兖州区,54916,54916,35.5333,116.8333,43.3
微山,中国,山东省,济宁市,微山县,58020,58020,34.7681,117.1403,35.5
鱼台,中国,山东省,济宁市,鱼台县,54907,54907,34.9833,116.65,34.3
金乡,中国,山东省,济宁市,金乡县,54917,54917,35.1333,116.3333,35.8
嘉祥,中国,山东省,济宁市,嘉祥县,54921,54921,35.4333,116.2833,37.1
汶上,中国,山东省,济宁市,汶上县,54912,54912,35.7667,116.5,41.8
泗水,中国,山东省,济宁市,泗水县,54920,54920,35.65,117.2833,110.4
梁山,中国,山东省,济宁市,梁山县,54910,54910,35.8125,116.0533,40.9
曲阜,中国,山东省,济宁市,曲阜市,54918,54918,35.6,116.9733,62.3
邹城,中国,山东省,济宁市,邹城市,54919,54919,35.3667,116.9833,89.8
泰山,中国,山东省,泰安市,泰山区,54826,54826,36.25,117.1,1533.7
泰安,中国,山东省,泰安市,泰山区,54827,54827,36.1667,117.15,128.6
宁阳,中国,山东省,泰安市,宁阳县,54913,54913,35.7953,116.8067,67.6
东平,中国,山东省,泰安市,东平县,54911,54911,35.9333,116.4,44
新泰,中国,山东省,泰安市,新泰市,54922,54922,35.8667,117.75,206
肥城,中国,山东省,泰安市,肥城市,54819,54819,36.1833,116.8,113.6
文登,中国,山东省,威海市,文登区,54777,54777,37.2,122.0667,118
成山头,中国,山东省,威海市,荣成市,54776,54776,37.4,122.7,47.7
石岛,中国,山东省,威海市,荣成市,54871,54871,36.9333,122.4833,9.8
乳山,中国,山东省,威海市,乳山市,54861,54861,36.9333,121.5333,45.4
日照,中国,山东省,日照市,东港区,54945,54945,35.4667,119.55,64.4
五莲,中国,山东省,日照市,五莲县,54940,54940,35.75,119.2,148.2
莒县,中国,山东省,日照市,莒县,54936,54936,35.5667,118.8333,107.4
莱芜,中国,山东省,莱芜市, ,54828,54828,36.2333,117.6833,229.3
临沂,中国,山东省,临沂市,兰山区,54938,54938,35.25,118.4167,124
沂南,中国,山东省,临沂市,沂南县,54935,54935,35.5333,118.4333,119.4
沂水,中国,山东省,临沂市,沂水县,54932,54932,35.7667,118.65,186.7
陵城,中国,山东省,临沂市,兰陵县,54715,54715,37.3167,116.5167,17.6
兰陵,中国,山东省,临沂市,兰陵县,58030,58030,34.8833,118.0167,44.5
费县,中国,山东省,临沂市,费县,54929,54929,35.2667,117.9667,121.2
平邑,中国,山东省,临沂市,平邑县,54925,54925,35.5,117.6833,161.2
莒南,中国,山东省,临沂市,莒南县,54939,54939,35.1667,118.8167,113.8
蒙阴,中国,山东省,临沂市,蒙阴县,54923,54923,35.7333,117.95,286.5
临沭,中国,山东省,临沂市,临沭县,58032,58032,34.95,118.65,90.1
德州,中国,山东省,德州市,德城区,54714,54714,37.35,116.3333,25.4
宁津,中国,山东省,德州市,宁津县,54716,54716,37.6667,116.8,17.3
庆云,中国,山东省,德州市,庆云县,54728,54728,37.7667,117.35,10.5
临邑,中国,山东省,德州市,临邑县,54712,54712,37.2,116.8167,18.5
齐河,中国,山东省,德州市,齐河县,54812,54812,36.7333,116.7167,24.7
武城,中国,山东省,德州市,武城县,54709,54709,37.2333,116.0667,24.8
乐陵,中国,山东省,德州市,乐陵市,54726,54726,37.7,117.1833,11.5
聊城,中国,山东省,聊城市,东昌府区,54806,54806,36.3494,115.9761,36.1
阳谷,中国,山东省,聊城市,阳谷县,54807,54807,36.15,115.7667,41.2
莘县,中国,山东省,聊城市,莘县,54808,54808,36.2156,115.6267,38.7
茌平,中国,山东省,聊城市,茌平县,54814,54814,36.5333,116.25,29.7
东阿,中国,山东省,聊城市,东阿县,54815,54815,36.3833,116.2667,31.4
临清,中国,山东省,聊城市,临清市,54802,54802,36.8167,115.7333,34
滨州,中国,山东省,滨州市,滨城区,54734,54734,37.35,118.0333,17.8
惠民,中国,山东省,滨州市,惠民县,54725,54725,37.5,117.5333,11.7
阳信,中国,山东省,滨州市,阳信县,54723,54723,37.65,117.5667,10.1
无棣,中国,山东省,滨州市,无棣县,54722,54722,37.75,117.6333,6.8
邹平,中国,山东省,滨州市,邹平县,54822,54822,36.8667,117.7333,47.4
菏泽,中国,山东省,菏泽市,牡丹区,54906,54906,35.3167,115.5333,50.7
定陶,中国,山东省,菏泽市,定陶区,54909,54909,35.0833,115.5167,51.5
曹县,中国,山东省,菏泽市,曹县,58002,58002,34.85,115.5833,49
单县,中国,山东省,菏泽市,单县,58011,58011,34.8,116.0667,46.2
成武,中国,山东省,菏泽市,成武县,58003,58003,34.95,115.8833,45.4
巨野,中国,山东省,菏泽市,巨野县,54914,54914,35.4167,116.0833,40.6
郓城,中国,山东省,菏泽市,郓城县,54905,54905,35.5833,115.9333,46.2
鄄城,中国,山东省,菏泽市,鄄城县,54904,54904,35.5833,115.5167,50.1
东明,中国,山东省,菏泽市,东明县,54908,54908,35.2667,115.1,57.3
登封,中国,河南省,郑州市,登封市,57082,57082,34.4892,113.1056,413.2
郑州,中国,河南省,郑州市,二七区,57083,57083,34.7064,113.6628,110.4
中牟,中国,河南省,郑州市,中牟县,57090,57090,34.7144,113.9708,78.1
巩义,中国,河南省,郑州市,巩义市,57080,57080,34.8103,112.9803,251.1
荥阳,中国,河南省,郑州市,荥阳市,57081,57081,34.7931,113.3975,140.9
新密,中国,河南省,郑州市,新密市,57085,57085,34.5358,113.3356,259.9
新郑,中国,河南省,郑州市,新郑市,57086,57086,34.3778,113.7156,116.6
嵩山,中国,河南省,郑州市,登封市,57084,57084,34.4922,113.0503,1178.4
开封,中国,河南省,开封市,金明区,57091,57091,34.8022,114.2947,73.7
杞县,中国,河南省,开封市,杞县,57096,57096,34.5406,114.7819,59.7
通许,中国,河南省,开封市,通许县,57191,57191,34.5142,114.4697,64.2
尉氏,中国,河南省,开封市,尉氏县,57094,57094,34.405,114.225,67.4
兰考,中国,河南省,开封市,兰考县,57093,57093,34.8611,114.7989,70.8
孟津,中国,河南省,洛阳市,孟津县,57071,57071,34.8019,112.4672,329.1
新安,中国,河南省,洛阳市,新安县,57070,57070,34.7447,112.1242,364
嵩县,中国,河南省,洛阳市,嵩县,57162,57162,34.1394,112.0672,440.7
汝阳,中国,河南省,洛阳市,汝阳县,57078,57078,34.1603,112.4697,336.5
洛宁,中国,河南省,洛阳市,洛宁县,57066,57066,34.4042,111.6717,408.2
伊川,中国,河南省,洛阳市,伊川县,57074,57074,34.4214,112.3958,252.2
偃师,中国,河南省,洛阳市,偃师市,57076,57076,34.7411,112.785,189.5
宝丰,中国,河南省,平顶山市,宝丰县,57181,57181,33.8725,113.0383,136.4
叶县,中国,河南省,平顶山市,叶县,57184,57184,33.6289,113.2983,97.5
鲁山,中国,河南省,平顶山市,鲁山县,57173,57173,33.7642,112.8867,145.7
郏县,中国,河南省,平顶山市,郏县,57180,57180,34.0247,113.205,184.2
舞钢,中国,河南省,平顶山市,舞钢市,57177,57177,33.3417,113.5372,89.8
汝州,中国,河南省,平顶山市,汝州市,57075,57075,34.2386,112.8919,438.6
安阳,中国,河南省,安阳市,安阳县,53898,53898,36.0536,114.1392,194.8
汤阴,中国,河南省,安阳市,汤阴县,53991,53991,35.9189,114.3283,93
滑县,中国,河南省,安阳市,滑县,53995,53995,35.5233,114.4519,62.1
内黄,中国,河南省,安阳市,内黄县,53993,53993,35.9425,114.91,51.6
林州,中国,河南省,安阳市,林州市,53889,53889,36.0639,113.8744,414.4
浚县,中国,河南省,鹤壁市,浚县,53992,53992,35.6589,114.5183,58.2
淇县,中国,河南省,鹤壁市,淇县,53974,53974,35.6094,114.2336,70.4
新乡,中国,河南省,新乡市,新乡县,53986,53986,35.2247,114.01,74.6
获嘉,中国,河南省,新乡市,获嘉县,53988,53988,35.2661,113.7197,77.4
原阳,中国,河南省,新乡市,原阳县,53989,53989,35.0828,113.9822,75.9
延津,中国,河南省,新乡市,延津县,53997,53997,35.1747,114.1981,70.6
封丘,中国,河南省,新乡市,封丘县,53983,53983,35.0269,114.4117,69.6
长垣,中国,河南省,新乡市,长垣县,53998,53998,35.1933,114.6547,61.6
卫辉,中国,河南省,新乡市,卫辉市,53994,53994,35.4311,114.0961,68.1
辉县,中国,河南省,新乡市,辉县市,53985,53985,35.4933,113.8111,140.7
焦作,中国,河南省,焦作市,山阳区,53982,53982,35.2408,113.2664,112
修武,中国,河南省,焦作市,修武县,53984,53984,35.2267,113.4619,82.7
博爱,中国,河南省,焦作市,博爱县,53979,53979,35.1547,113.0783,120
武陟,中国,河南省,焦作市,武陟县,53987,53987,35.1053,113.3578,94.5
温县,中国,河南省,焦作市,温县,57079,57079,34.9506,113.0406,106.4
沁阳,中国,河南省,焦作市,沁阳市,53972,53972,35.0486,112.8997,117.5
孟州,中国,河南省,焦作市,孟州市,57072,57072,34.9139,112.7564,127.5
清丰,中国,河南省,濮阳市,清丰县,54902,54902,35.9419,115.1428,49.3
南乐,中国,河南省,濮阳市,南乐县,54901,54901,36.0581,115.2414,46.6
范县,中国,河南省,濮阳市,范县,54903,54903,35.8492,115.4761,46
台前,中国,河南省,濮阳市,台前县,54817,54817,35.9842,115.8619,42.1
濮阳,中国,河南省,濮阳市,濮阳县,54900,54900,35.6967,115.0317,53.7
鄢陵,中国,河南省,许昌市,鄢陵县,57095,57095,34.1139,114.1575,61.1
襄城,中国,河南省,许昌市,襄城县,57182,57182,33.8511,113.5203,80.4
许昌,中国,河南省,许昌市,许昌经济技术开发区,57089,57089,34.0733,113.9258,67.2
禹州,中国,河南省,许昌市,禹州市,57088,57088,34.1864,113.5033,146
长葛,中国,河南省,许昌市,长葛市,57087,57087,34.2744,113.7406,104.1
漯河,中国,河南省,漯河市,郾城区,57186,57186,33.6025,114.0561,58.7
